4881217,被拒人生,https://movie.douban.com/subject/4881217/,http://www.bttiantang.com/subject/27750.html,4.39,http://www.bttiantang.com/download.php?n=%E8%A2%AB%E6%8B%92%E4%BA%BA%E7%94%9F%E8%BF%85%E9%9B%B7%E4%B8%8B%E8%BD%BDbt%E7%A7%8D%E5%AD%90%E4%B8%8B%E8%BD%BD.720p%E9%AB%98%E6%B8%85.torrent&temp=yes&id=27750&uhash=c21731e310a660742c4c69f3,7.67,http://www.bttiantang.com/download.php?n=%E8%A2%AB%E6%8B%92%E4%BA%BA%E7%94%9F%E8%BF%85%E9%9B%B7%E4%B8%8B%E8%BD%BDbt%E7%A7%8D%E5%AD%90%E4%B8%8B%E8%BD%BD.1080p%E9%AB%98%E6%B8%85.torrent&temp=yes&id=27750&uhash=dcaeabe53adfc93a5006b6f4,28.87,http://www.bttiantang.com/download.php?n=%E8%A2%AB%E6%8B%92%E4%BA%BA%E7%94%9F%E8%BF%85%E9%9B%B7%E4%B8%8B%E8%BD%BDbt%E7%A7%8D%E5%AD%90%E4%B8%8B%E8%BD%BD.REMUX.torrent&temp=yes&id=27750&uhash=997059a61e4f6c03feff60aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25850443,史蒂夫·乔布斯,https://movie.douban.com/subject/25850443/,http://www.bttiantang.com/subject/27558.html,5.48,http://www.bttiantang.com/download.php?n=%E5%8F%B2%E8%92%82%E5%A4%AB%C2%B7%E4%B9%94%E5%B8%83%E6%96%AFbt%E7%A7%8D%E5%AD%90%E4%B8%8B%E8%BD%BD.720p%E9%AB%98%E6%B8%85.torrent&temp=yes&id=27558&uhash=3508eca2678f9a8041924816,8.76,http://www.bttiantang.com/download.php?n=%E5%8F%B2%E8%92%82%E5%A4%AB%C2%B7%E4%B9%94%E5%B8%83%E6%96%AFbt%E7%A7%8D%E5%AD%90%E4%B8%8B%E8%BD%BD.1080p%E9%AB%98%E6%B8%85.torrent&temp=yes&id=27558&uhash=c638d7091a6a6fe38a700eba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25881888,无理之人,https://movie.douban.com/subject/25881888/,http://www.bttiantang.com/subject/27533.html,4.37,http://www.bttiantang.com/download.php?n=%E6%97%A0%E7%90%86%E4%B9%8B%E4%BA%BAbt%E7%A7%8D%E5%AD%90%E4%B8%8B%E8%BD%BD.720p%E9%AB%98%E6%B8%85.torrent&temp=yes&id=27533&uhash=acad32e7ccc35782d97c16f1,7.7,http://www.bttiantang.com/download.php?n=%E6%97%A0%E7%90%86%E4%B9%8B%E4%BA%BAbt%E7%A7%8D%E5%AD%90%E4%B8%8B%E8%BD%BD.1080p%E9%AB%98%E6%B8%85.torrent&temp=yes&id=27533&uhash=3eca391e56efdc95b1b58deb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26304167,出租车,https://movie.douban.com/subject/26304167/,http://www.bttiantang.com/subject/27763.html,4.76,http://www.bttiantang.com/download.php?n=%E5%87%BA%E7%A7%9F%E8%BD%A6%E8%BF%85%E9%9B%B7%E4%B8%8B%E8%BD%BDbt%E7%A7%8D%E5%AD%90%E4%B8%8B%E8%BD%BD.720p%E9%AB%98%E6%B8%85.torrent&temp=yes&id=27763&uhash=df8ae03b89af7707978252bc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24325923,我和厄尔以及将死的女孩,https://movie.douban.com/subject/24325923/,http://www.bttiantang.com/subject/27148.html,3.25,http://www.bttiantang.com/download.php?n=%E6%88%91%E5%92%8C%E5%8E%84%E5%B0%94%E4%BB%A5%E5%8F%8A%E5%B0%86%E6%AD%BB%E7%9A%84%E5%A5%B3%E5%AD%A9bt%E7%A7%8D%E5%AD%90%E4%B8%8B%E8%BD%BD.720p%E9%AB%98%E6%B8%85.torrent&temp=yes&id=27148&uhash=dd2236d50268fd5670b79c7c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10773239,小男孩,https://movie.douban.com/subject/10773239/,http://www.bttiantang.com/subject/26999.html,3.31,http://www.bttiantang.com/download.php?n=%E5%B0%8F%E7%94%B7%E5%AD%A9bt%E7%A7%8D%E5%AD%90%E4%B8%8B%E8%BD%BD.720p%E9%AB%98%E6%B8%85.torrent&temp=yes&id=26999&uhash=5de03ffa28c34e65adffbf71,7.65,http://www.bttiantang.com/download.php?n=%E5%B0%8F%E7%94%B7%E5%AD%A9bt%E7%A7%8D%E5%AD%90%E4%B8%8B%E8%BD%BD.1080p%E9%AB%98%E6%B8%85.torrent&temp=yes&id=26999&uhash=4d2ab08ec35500814f81d8fa,5.46,http://www.bttiantang.com/download.php?n=%E5%B0%8F%E7%94%B7%E5%AD%A9bt%E7%A7%8D%E5%AD%90%E4%B8%8B%E8%BD%BD.720p%E9%AB%98%E6%B8%85.torrent&temp=yes&id=26999&uhash=ecc9db45d43e6483b3616c5a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25882861,危楼愚夫,https://movie.douban.com/subject/25882861/,http://www.bttiantang.com/subject/27112.html,3.63,http://www.bttiantang.com/download.php?n=%E5%8D%B1%E6%A5%BC%E6%84%9A%E5%A4%ABbt%E7%A7%8D%E5%AD%90%E4%B8%8B%E8%BD%BD.1080p%E9%AB%98%E6%B8%85.torrent&temp=yes&id=27112&uhash=934212b1633ad0ed98ff3882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10757577,卡罗尔,https://movie.douban.com/subject/10757577/,http://www.bttiantang.com/subject/27880.html,3.05,http://www.bttiantang.com/download.php?n=%E9%9D%A2%E5%85%B7%E5%9C%A3%E5%BE%92bt%E7%A7%8D%E5%AD%90%E4%B8%8B%E8%BD%BD.720p%E9%AB%98%E6%B8%85.torrent&temp=yes&id=27880&uhash=7229c1fdf079baed23046030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2134294,明星助理,https://movie.douban.com/subject/2134294/,http://www.bttiantang.com/subject/11641.html,4.37,http://www.bttiantang.com/download.php?n=%E6%98%8E%E6%98%9F%E5%8A%A9%E7%90%86bt%E7%A7%8D%E5%AD%90%E4%B8%8B%E8%BD%BD.BluRay+720p.torrent&temp=yes&id=11641&uhash=5d29ac44f33d538528a0d938,4.37,http://www.bttiantang.com/download.php?n=%E6%98%8E%E6%98%9F%E5%8A%A9%E7%90%86bt%E7%A7%8D%E5%AD%90%E4%B8%8B%E8%BD%BD.720p%E9%AB%98%E6%B8%85.torrent&temp=yes&id=11641&uhash=dd1e6ceb8f06d185cfbebf5a,6.56,http://www.bttiantang.com/download.php?n=%E6%98%8E%E6%98%9F%E5%8A%A9%E7%90%86bt%E7%A7%8D%E5%AD%90%E4%B8%8B%E8%BD%BD.1080p%E9%AB%98%E6%B8%85.torrent&temp=yes&id=11641&uhash=6a7186a5435009821b33c11c,6.56,http://www.bttiantang.com/download.php?n=%E6%98%8E%E6%98%9F%E5%8A%A9%E7%90%86bt%E7%A7%8D%E5%AD%90%E4%B8%8B%E8%BD%BD.BluRay+1080p.torrent&temp=yes&id=11641&uhash=fc7bc17425c1d504791fdbd7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2355582,尽情游戏,https://movie.douban.com/subject/2355582/,http://www.bttiantang.com/subject/4472.html,4.21,http://www.bttiantang.com/download.php?n=%E5%B0%BD%E6%83%85%E6%B8%B8%E6%88%8Fbt%E7%A7%8D%E5%AD%90%E4%B8%8B%E8%BD%BD.720p%E9%AB%98%E6%B8%85.torrent&temp=yes&id=4472&uhash=418358ce71643b760e1a2674,8.79,http://www.bttiantang.com/download.php?n=%E5%B0%BD%E6%83%85%E6%B8%B8%E6%88%8Fbt%E7%A7%8D%E5%AD%90%E4%B8%8B%E8%BD%BD.1080p%E9%AB%98%E6%B8%85.torrent&temp=yes&id=4472&uhash=1f987619102a0e9a109d9036,21.65,http://www.bttiantang.com/download.php?n=%E5%B0%BD%E6%83%85%E6%B8%B8%E6%88%8Fbt%E7%A7%8D%E5%AD%90%E4%B8%8B%E8%BD%BD.1080p%E9%AB%98%E6%B8%85.torrent&temp=yes&id=4472&uhash=2374a117387e68d649cf49f2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401312,雷管,https://movie.douban.com/subject/1401312/,http://www.bttiantang.com/subject/21040.html,3.25,http://www.bttiantang.com/download.php?n=%E9%9B%B7%E7%AE%A1bt%E7%A7%8D%E5%AD%90%E4%B8%8B%E8%BD%BD.BluRay+720p.torrent&temp=yes&id=21040&uhash=a16da1de73dae469f0eded42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3743052,完美感觉,https://movie.douban.com/subject/3743052/,http://www.bttiantang.com/subject/7140.html,3.28,http://www.bttiantang.com/download.php?n=%E5%AE%8C%E7%BE%8E%E6%84%9F%E8%A7%89bt%E7%A7%8D%E5%AD%90%E4%B8%8B%E8%BD%BD.720p%E9%AB%98%E6%B8%85.torrent&temp=yes&id=7140&uhash=5168715a55944104c2a6d6ca,6.56,http://www.bttiantang.com/download.php?n=%E5%AE%8C%E7%BE%8E%E6%84%9F%E8%A7%89bt%E7%A7%8D%E5%AD%90%E4%B8%8B%E8%BD%BD.720p%E9%AB%98%E6%B8%85.torrent&temp=yes&id=7140&uhash=10bdacc3e241f50b250632bc,6.56,http://www.bttiantang.com/download.php?n=%E5%AE%8C%E7%BE%8E%E6%84%9F%E8%A7%89bt%E7%A7%8D%E5%AD%90%E4%B8%8B%E8%BD%BD.1080p%E9%AB%98%E6%B8%85.torrent&temp=yes&id=7140&uhash=b9a69ba400a1e69c9e9db2d2,4.36,http://www.bttiantang.com/download.php?n=%E5%AE%8C%E7%BE%8E%E6%84%9F%E8%A7%89bt%E7%A7%8D%E5%AD%90%E4%B8%8B%E8%BD%BD.720p%E9%AB%98%E6%B8%85.torrent&temp=yes&id=7140&uhash=e1f6a81ca21c5539ad863885,14.24,http://www.bttiantang.com/download.php?n=%E5%AE%8C%E7%BE%8E%E6%84%9F%E8%A7%89bt%E7%A7%8D%E5%AD%90%E4%B8%8B%E8%BD%BD.1080p%E9%AB%98%E6%B8%85.torrent&temp=yes&id=7140&uhash=ef2b5f65f3b5692e818f1440,3.54,http://www.bttiantang.com/download.php?n=%E5%AE%8C%E7%BE%8E%E6%84%9F%E8%A7%89bt%E7%A7%8D%E5%AD%90%E4%B8%8B%E8%BD%BD.720p%E9%AB%98%E6%B8%85.torrent&temp=yes&id=7140&uhash=7289e1929b23770eeae21102,7.96,http://www.bttiantang.com/download.php?n=%E5%AE%8C%E7%BE%8E%E6%84%9F%E8%A7%89bt%E7%A7%8D%E5%AD%90%E4%B8%8B%E8%BD%BD.1080p%E9%AB%98%E6%B8%85.torrent&temp=yes&id=7140&uhash=ee0dc53d4fc89aa58b84355a,11.94,http://www.bttiantang.com/download.php?n=%E5%AE%8C%E7%BE%8E%E6%84%9F%E8%A7%89bt%E7%A7%8D%E5%AD%90%E4%B8%8B%E8%BD%BD.1080p%E9%AB%98%E6%B8%85.torrent&temp=yes&id=7140&uhash=0f83c05d5d6457db4837643c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
